distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
13.10246132951303,23.9248660069033,0.432220673494441,1.0,0.0,0.0,0.0,0.0
0.5993693256382864,1.092943689605316,0.4002895593339538,0.0,1.0,0.0,1.0,0.0
5.886646947972618,0.1814701266649419,7.464318667410175,1.0,0.0,0.0,1.0,1.0
1.3129094410049915,3.129292467280897,0.3178643776687967,0.0,0.0,0.0,1.0,0.0
13.308256707993568,32.206781244386555,0.7259097128796117,1.0,0.0,0.0,0.0,0.0
12.513598535639185,0.2110249508754685,4.026353924354702,1.0,0.0,0.0,1.0,1.0
3.720453353309652,0.3018151642306789,4.359062264672962,1.0,0.0,0.0,0.0,0.0
1.616401710833779,0.5938379433531038,11.605047207731754,0.0,1.0,0.0,1.0,1.0
18.37779364432274,0.1164198429537824,1.923478126337013,1.0,0.0,0.0,1.0,0.0
1.2088498863763069,2.010341533541591,0.8597890496120127,0.0,0.0,0.0,1.0,0.0
31.372302159417792,1.8216734279130768,0.4999887736136185,1.0,0.0,0.0,1.0,0.0
1.1209335158830456,3.084914513025388,3.2184000226056844,0.0,1.0,0.0,0.0,0.0
2.375921927519042,0.1862097523337127,5.157928123476418,1.0,0.0,0.0,1.0,1.0
6.324667317966456,0.2617517207532066,0.5229536270835793,1.0,0.0,0.0,0.0,0.0
34.53833870398261,0.3864927226673522,7.00719775376355,1.0,0.0,0.0,1.0,1.0
4.771378098812892,0.4779447659008629,5.336647068950762,1.0,0.0,0.0,1.0,1.0
171.61548786523136,43.08715548195208,0.4355832654999278,1.0,0.0,0.0,1.0,1.0
3.228349935173107,0.607247465223925,0.8080701199483789,1.0,1.0,0.0,1.0,0.0
0.9175111332787884,0.7392825348794492,1.5144859532189916,0.0,1.0,0.0,1.0,0.0
12.41428185601587,0.8996095705151084,2.051864945681298,1.0,1.0,0.0,1.0,0.0
13.7196584478677,2.7103837244195064,3.0322967117567003,1.0,1.0,0.0,1.0,0.0
180.5435680072625,0.9883943473573432,1.603931405912449,1.0,0.0,0.0,1.0,1.0
52.66691810801941,0.052513592367458,6.823676514144213,1.0,1.0,0.0,1.0,1.0
1.8566349075350423,1.7698947563308214,1.27297394368353,0.0,1.0,0.0,0.0,0.0
27.37178126318462,7.008849027096113,2.989415675969603,1.0,1.0,1.0,1.0,0.0
8.02443324901484,0.0439849592263164,4.892828247241139,1.0,1.0,0.0,1.0,1.0
3.472900862518492,0.1706367917646026,1.044235281722156,1.0,0.0,0.0,0.0,0.0
5.659415344516655,2.571073407162896,4.30708896850485,1.0,1.0,0.0,1.0,1.0
42.18980608891241,2.507165014241799,0.3035002129227418,1.0,1.0,0.0,0.0,0.0
11.3478000944952,0.1012734164792155,2.2652035531020736,1.0,1.0,0.0,0.0,0.0
34.53584333034008,1.2666138131942095,3.5213274041168208,1.0,1.0,0.0,0.0,0.0
8.95457755014296,2.4552057661830524,4.8193942070172255,1.0,0.0,0.0,1.0,1.0
108.97744770209135,6.233841881709585,0.3696965249873385,1.0,0.0,0.0,1.0,1.0
4.644152294159265,5.548312754582052,4.094084244234418,1.0,0.0,0.0,1.0,1.0
15.34236999700058,0.6172804989197274,15.614868405372524,1.0,1.0,0.0,1.0,1.0
134.5982774694606,0.0279157948760537,8.035412860546929,1.0,0.0,0.0,1.0,1.0
6.385632329990144,8.036888749207566,1.057841808133836,1.0,1.0,0.0,0.0,0.0
4.477761771870745,1.241965498421738,0.1160218852103698,1.0,0.0,0.0,1.0,0.0
34.504501201682224,0.3653633780532472,1.1272599408616857,1.0,0.0,0.0,1.0,0.0
2.7215659630276416,1.2130184779287827,5.904623462231918,1.0,1.0,0.0,1.0,1.0
17.89750821111447,2.0920865964902764,4.35304520951514,1.0,0.0,0.0,1.0,1.0
19.73237513371689,0.0082688723910345,8.189931082950967,1.0,1.0,0.0,1.0,1.0
2.762149173001855,0.0518645365861808,1.837204600486408,1.0,1.0,0.0,1.0,0.0
54.67663286152575,1.240739909458168,4.41668726886298,1.0,1.0,0.0,1.0,1.0
10.158191476590472,1.1924915789992965,1.2341381227559165,1.0,0.0,0.0,0.0,0.0
4.638236488944077,0.3419567636544264,0.9514406335261748,1.0,1.0,0.0,1.0,0.0
10.963929100608794,3.5145427705967527,0.2528628383861641,1.0,1.0,0.0,0.0,0.0
4.013314521964233,12.038184394401162,4.294508387613909,1.0,1.0,0.0,0.0,0.0
4.937973673178563,0.1915924564271353,11.032309133691207,1.0,0.0,0.0,1.0,1.0
3.624399329147294,0.1058209486640752,1.2077528534429618,1.0,1.0,0.0,1.0,0.0
14.261845582051365,0.2907149537627928,7.129025539516216,1.0,0.0,0.0,0.0,0.0
115.43259942900892,0.0053893673036645,0.5423690412976713,1.0,0.0,0.0,1.0,1.0
5.931633878438352,2.8495753745587624,0.8732082915290473,1.0,0.0,0.0,1.0,0.0
9.524725058836186,0.2929398354785607,0.928109778579756,1.0,0.0,0.0,0.0,0.0
0.4719251625181283,1.29624615865162,1.0064100889725955,0.0,0.0,0.0,0.0,0.0
82.0105630451919,8.021322724787197,1.944451489459987,1.0,0.0,0.0,1.0,0.0
30.29172906663421,0.114621347637668,1.6398681444868255,1.0,1.0,0.0,1.0,0.0
34.66869481098746,0.0799274019270038,4.161995621211627,1.0,0.0,0.0,1.0,1.0
19.15186465923012,5.226606442845077,0.3356096545016176,1.0,0.0,1.0,1.0,0.0
48.66039009954264,0.5644575060902902,0.6240178225110457,1.0,0.0,1.0,0.0,0.0
6.0528902049477935,15.526196711580132,3.1952628154714984,1.0,0.0,0.0,1.0,0.0
1.0773885157607532,0.9777662265266104,0.3638951820005325,0.0,1.0,0.0,1.0,0.0
0.0737986272198063,7.856200991749759,0.4085613749711682,0.0,0.0,0.0,1.0,0.0
181.91306315523727,0.8989124901000057,0.3802695957682691,1.0,0.0,0.0,1.0,1.0
6.0993948363748505,0.1476920522948125,16.37849434367264,1.0,0.0,0.0,1.0,1.0
9.071101403861666,13.14057052974674,3.733520081563124,1.0,1.0,0.0,0.0,0.0
3.723393291691612,5.8520699246820245,0.1393233769238798,1.0,1.0,0.0,1.0,0.0
0.5826732365431081,0.7371057416334154,5.617720740851501,0.0,0.0,0.0,0.0,1.0
1.3142828427554991,0.1973532293914071,0.6785790127693379,0.0,1.0,0.0,1.0,0.0
3.056851099265033,0.0842534011915547,0.1365278665125284,1.0,1.0,0.0,1.0,0.0
1.787392758368033,1.7007580466001182,0.3401157794337063,0.0,1.0,0.0,1.0,0.0
31.683932366038643,0.8022567542090233,0.2606512664490714,1.0,1.0,0.0,1.0,0.0
186.2398471066785,0.9529930300307864,1.0769899036425836,1.0,0.0,0.0,1.0,1.0
8.942971231729262,53.669349198923264,2.3735779514875515,1.0,1.0,0.0,1.0,0.0
343.7203588945968,0.028616888836322,0.515643413354834,1.0,0.0,0.0,1.0,1.0
9.599442048532795,3.274425151136058,5.377861371200914,1.0,0.0,0.0,1.0,1.0
24.06458835920937,2.7145802912130548,2.0750968073492064,1.0,1.0,0.0,1.0,0.0
14.71413786144057,4.933488914028557,11.035760218409132,1.0,0.0,0.0,1.0,1.0
51.48402742173915,0.3129998205173575,0.094967424855811,1.0,0.0,0.0,1.0,0.0
25.94419546506098,0.7563836908214682,5.425928496030086,1.0,0.0,0.0,1.0,1.0
5.904360449154675,6.258718059565349,2.1158306201066384,1.0,0.0,0.0,1.0,0.0
97.31627351352836,3.2920597026074674,6.473959139882532,1.0,1.0,0.0,1.0,1.0
11.947837101068382,9.845319027266884,0.1103187015634853,1.0,1.0,0.0,0.0,0.0
15.856934349400602,0.1155158917317325,0.5007947827525591,1.0,0.0,0.0,1.0,0.0
62.92356231660538,1.152122550706911,0.4039298326056992,1.0,1.0,0.0,1.0,0.0
19.371407706291816,5.5977994421197925,6.25299000153801,1.0,0.0,0.0,1.0,1.0
41.71444242433794,3.0336300273291905,1.9133187856702671,1.0,0.0,0.0,1.0,0.0
112.29427822983766,0.3632331428723763,0.7534653306497054,1.0,0.0,0.0,1.0,1.0
223.31658479688983,0.267783713390426,4.062403070192813,1.0,1.0,0.0,1.0,1.0
3.2616319349244765,7.8765429285934,4.0899692520862025,1.0,0.0,0.0,1.0,1.0
36.31357531595423,0.0846693667092585,0.1826944277406825,1.0,0.0,0.0,1.0,0.0
215.28777540945336,3.096464228930778,0.9702340405342504,1.0,0.0,0.0,1.0,1.0
170.53708112162926,0.1582676687918874,3.141922014799481,1.0,0.0,0.0,1.0,1.0
39.694512409869205,0.7894120724155187,6.820299641052562,1.0,1.0,0.0,1.0,1.0
6.711614998343837,0.1712781427010825,0.7219936279081547,1.0,1.0,0.0,0.0,0.0
199.22983947489664,0.2140314251944384,1.7405610999957164,1.0,0.0,0.0,1.0,1.0
23.90722108852892,0.4336835045127787,0.3444837319456346,1.0,1.0,1.0,0.0,0.0
16.24778866178088,0.4371815075304882,5.500317494805292,1.0,0.0,0.0,1.0,1.0
25.55968110645477,0.4437521829285094,4.535340605680579,1.0,0.0,0.0,1.0,1.0
1.07701296004764,0.0648836740541238,5.814228314614972,0.0,0.0,0.0,1.0,1.0
5.39781703778842,0.0209018364107488,9.544967366462185,1.0,0.0,0.0,0.0,0.0
28.60752049125448,1.3713219459756256,0.4976959472421276,1.0,0.0,0.0,0.0,0.0
17.437968912438276,0.029928727932012,1.3913939607352004,1.0,0.0,0.0,0.0,0.0
6.885012782419533,0.5083343383703969,6.540927454564038,1.0,0.0,0.0,1.0,1.0
13.293439989658092,7.339650541962091,0.3660067443535983,1.0,0.0,0.0,1.0,0.0
25.89098678821545,0.4764192946000921,4.906001544751979,1.0,1.0,0.0,0.0,0.0
4.553243080880618,0.1587769183122725,0.3425069484222736,1.0,1.0,0.0,1.0,0.0
6.301562730184573,27.07810937433281,4.682195022164318,1.0,0.0,0.0,1.0,1.0
25.80553119626656,0.0944642193634545,0.598763884631332,1.0,0.0,0.0,1.0,0.0
246.34008859402564,0.0090524843420188,0.0383526221148902,1.0,0.0,0.0,1.0,1.0
0.7251846146331768,0.541332858103563,1.642697812501124,0.0,0.0,0.0,0.0,0.0
8.16756861539794,0.7199136878452513,1.7060701226192378,1.0,0.0,0.0,1.0,0.0
78.28392112424525,249.0642089710154,10.558989902805903,1.0,0.0,0.0,1.0,1.0
140.25760287230554,234.24483551784925,1.305208263711515,1.0,1.0,0.0,1.0,1.0
0.6289129038183238,1.2191816510580282,0.1598006203778391,0.0,0.0,0.0,1.0,0.0
3.2034591838146023,0.1043647668592214,0.194560392930189,1.0,0.0,0.0,1.0,0.0
14.620027813137296,9.563987521208253,7.565210706465088,1.0,0.0,0.0,1.0,1.0
94.6715601563662,0.4451028351361378,7.865049477736013,1.0,1.0,0.0,1.0,1.0
345.13311889321994,0.0059924934349603,0.5967991624973064,1.0,0.0,0.0,1.0,1.0
24.24795209001457,1.8884854889670504,3.1481572551370607,1.0,0.0,0.0,1.0,0.0
19.384831526618,0.0167680941516067,0.167837225797512,1.0,1.0,0.0,1.0,0.0
25.815257151558097,6.776394324241387,1.8399858011892545,1.0,0.0,1.0,1.0,0.0
43.43802349562127,7.949810890374896,4.378068952686853,1.0,0.0,0.0,1.0,1.0
11.447252310488228,2.0930770907500023,5.189651971906682,1.0,0.0,0.0,1.0,1.0
7.748016419722022,1.121897018285193,5.325927966769126,1.0,1.0,0.0,1.0,1.0
1.2667467869300293,0.2206533336486498,7.49968342999007,0.0,1.0,0.0,1.0,1.0
134.74168917470664,0.1818330950756786,1.1400929987538728,1.0,0.0,0.0,1.0,1.0
16.43768457633067,18.37597441367289,1.926058738974456,1.0,0.0,1.0,0.0,0.0
1.2859770458787023,2.691485660360487,10.535417313383949,0.0,0.0,0.0,1.0,1.0
65.1867284263391,2.429835615657776,1.0634769681821168,1.0,1.0,0.0,0.0,0.0
2.208236413836945,0.1007288033314741,1.583359820718106,1.0,1.0,0.0,1.0,0.0
2.6103718311144224,3.381220070355501,0.4072557908018836,1.0,1.0,0.0,1.0,0.0
52.52705017852772,1.5663190956368993,0.3167904921205497,1.0,1.0,0.0,1.0,0.0
1.555583106387905,3.412730186368368,4.025448778792251,0.0,0.0,0.0,1.0,1.0
2.920048262370303,1.5986218798510368,5.376773793604173,1.0,1.0,0.0,1.0,1.0
1.2932445266758277,7.779328009145891,1.1013472129003443,0.0,0.0,0.0,1.0,0.0
269.61078208891297,5.552960913090841,4.773181672140841,1.0,1.0,0.0,0.0,1.0
1.861466786117833,3.842789901408707,0.4905714833373512,0.0,1.0,0.0,1.0,0.0
7.762030764119984,1.8010752862059276,12.290944802583846,1.0,0.0,0.0,1.0,1.0
14.295942899956732,0.9345060679426572,0.5857203201190888,1.0,0.0,0.0,0.0,0.0
4.501087270300172,52.77625828223129,0.9493612826016952,1.0,0.0,0.0,1.0,1.0
104.54769969712773,3.8508242171552296,5.303956316004975,1.0,0.0,0.0,0.0,1.0
45.92592368750985,0.2398666838098443,5.225222276252267,1.0,0.0,0.0,1.0,1.0
8.577459151322618,1.6845028216038287,0.9621617567409316,1.0,0.0,0.0,1.0,0.0
5.710108841311908,3.699222257539253,20.060478300589104,1.0,1.0,0.0,1.0,1.0
3.2150831966335147,0.7256804948809557,0.808618323716187,1.0,0.0,0.0,1.0,0.0
7.873655274861483,0.2935783402815551,2.3034615871264537,1.0,0.0,0.0,1.0,0.0
4.463173188995879,1.442547490040958,4.991181831711769,1.0,0.0,0.0,1.0,1.0
3.631119674016279,62.93512431232575,0.7184744307862556,1.0,0.0,0.0,1.0,1.0
28.28774374038512,0.1901652320201496,7.142905104733803,1.0,1.0,0.0,1.0,1.0
15.057625737339077,0.7505713970440676,11.171296290379928,1.0,0.0,0.0,1.0,1.0
4.570787673900743,0.3067743983835826,7.586088935984198,1.0,0.0,0.0,1.0,1.0
2.07077749153416,0.0268084621384544,6.546692600683088,1.0,0.0,0.0,1.0,1.0
69.67935908273566,0.1594961702157137,6.089195025718854,1.0,1.0,0.0,1.0,1.0
4.650587132740999,0.9929178255394432,4.451804547101613,1.0,0.0,0.0,1.0,1.0
135.56527802829856,0.2880625105445138,0.5178558966412332,1.0,1.0,0.0,0.0,0.0
3.106920903202028,0.8544427600301989,1.0437253113139828,1.0,0.0,0.0,1.0,0.0
13.249411788857584,0.5423206175950701,13.690649236831565,1.0,0.0,0.0,1.0,1.0
161.2575084914662,3.7002397289650064,0.6795567023626936,1.0,0.0,0.0,1.0,1.0
3.476951460735424,51.12360651915765,0.2598802392824234,1.0,0.0,0.0,1.0,1.0
4.718975710804636,6.084260098733953,4.431265585304326,1.0,0.0,0.0,1.0,1.0
30.6460696794154,1.3868358739868405,2.280207734311213,1.0,1.0,0.0,1.0,0.0
288.8098063723187,20.653831235456785,4.27162943509369,1.0,1.0,0.0,1.0,1.0
4.449105136985438,2.3592901617516944,0.5228274598202686,1.0,0.0,0.0,0.0,0.0
4.801108013210478,0.5186469380620324,0.5515305368974425,1.0,1.0,0.0,1.0,0.0
12.06703221311635,0.5544895888720217,2.211386721494479,1.0,0.0,0.0,1.0,0.0
7.823450332305744,0.6847335149252781,0.1365593889078105,1.0,0.0,0.0,0.0,0.0
16.85099195650968,0.0279398397896866,0.5726748631802622,1.0,0.0,0.0,1.0,0.0
3.298884785649689,0.6701254028846714,9.664620476266323,1.0,1.0,0.0,1.0,1.0
2.299610901933854,1.0403061569530672,0.5125891735273721,1.0,0.0,0.0,0.0,0.0
6.588465572568347,0.2072230533699313,0.2379442686313679,1.0,1.0,0.0,1.0,0.0
2.693917814291365,0.7516879757271481,9.576286764151495,1.0,0.0,0.0,1.0,1.0
9.308790018908178,0.7562022589445913,0.4221710365498635,1.0,1.0,0.0,1.0,0.0
4.849962607351912,77.1134348459566,0.5978947185391656,1.0,0.0,0.0,0.0,0.0
194.2412653952589,1.4095884056754442,0.4152888882953216,1.0,0.0,0.0,1.0,1.0
4.65107283216761,0.0388518083644555,0.4559738244478241,1.0,1.0,0.0,0.0,0.0
4.027686872274508,0.1800331519064308,0.7047081875698644,1.0,0.0,0.0,1.0,0.0
53.62174081856705,0.7511663200423423,22.916594524260876,1.0,0.0,0.0,1.0,1.0
7.608570150997293,0.054487896605359,4.358256719532552,1.0,0.0,0.0,1.0,1.0
7.175139715319476,99.8927235273445,0.9639210666594944,1.0,0.0,0.0,1.0,1.0
7.480671611105373,0.4473249502273432,2.108208303213817,1.0,0.0,0.0,1.0,0.0
4.302131946118428,4.268104207999652,6.744247829500666,1.0,0.0,0.0,1.0,1.0
0.9781928627495952,2.8561865278129663,4.117872731199309,0.0,1.0,0.0,1.0,1.0
2.5706891871585107,0.1050646011002588,2.632121315849928,1.0,1.0,0.0,1.0,0.0
42.48907991605092,6.9976113004047855,4.627463412401344,1.0,1.0,0.0,1.0,1.0
11.216712554031927,0.2992824861648048,0.8605594866676726,1.0,0.0,0.0,0.0,0.0
48.02627423416372,48.32425004059951,0.6419529748830576,1.0,0.0,0.0,1.0,0.0
8.980461586971932,1.0931106241597084,2.5596103514047304,1.0,0.0,0.0,0.0,0.0
4.389138392887406,0.4691978885077383,5.877647398891539,1.0,0.0,0.0,0.0,0.0
21.74755656395948,0.0733630087612415,5.652804676084708,1.0,1.0,0.0,1.0,1.0
140.79566361564116,1.055528040065972,0.3473374815679122,1.0,0.0,0.0,1.0,1.0
7.131739036135056,0.015713609248363,4.0224705447014335,1.0,0.0,0.0,1.0,1.0
3.143680587461008,2.614286481749468,9.222716975708336,1.0,1.0,0.0,1.0,1.0
5.267812211204144,3.515719502811691,16.84105748114364,1.0,0.0,0.0,1.0,1.0
213.6597151747378,12.742906322461764,0.4625045861404943,1.0,0.0,0.0,1.0,1.0
1.210720662092845,0.1987450239057058,1.025368926689299,0.0,1.0,0.0,1.0,0.0
0.902616403654752,0.3524138423052336,0.992024540640874,0.0,1.0,0.0,1.0,0.0
0.8411898148558598,0.0564966311322259,5.0115011601523465,0.0,0.0,0.0,1.0,1.0
22.761348602601533,0.7020604146995039,0.3327658283851292,1.0,1.0,0.0,1.0,0.0
1.4175968620876085,0.7467658069388682,1.3437257525258417,0.0,1.0,1.0,1.0,0.0
28.54176381881678,1.2618543975574126,0.7001202591259889,1.0,1.0,0.0,1.0,0.0
2.8787887348841608,0.507273561488173,5.556573747855031,1.0,0.0,0.0,1.0,1.0
3.4180520430868557,2.961540877326008,0.7213488186104129,1.0,0.0,0.0,0.0,0.0
182.62127596090724,6.685087389785221,0.5495358487834313,1.0,0.0,0.0,1.0,1.0
51.13111983901001,0.2888011886020718,4.775237049738067,1.0,0.0,0.0,1.0,1.0
14.505629298696862,50.43807306428384,0.8669856809083789,1.0,1.0,0.0,1.0,0.0
0.9044245911801332,0.4520636661255341,7.694434385489998,0.0,1.0,0.0,1.0,1.0
280.7903527951805,0.1038406964439371,1.682554846520231,1.0,0.0,0.0,1.0,1.0
138.4088671968198,0.6028858571709976,5.891232452401721,1.0,1.0,0.0,0.0,1.0
2.9427183170020905,9.19063655106354,6.62910845582113,1.0,1.0,0.0,1.0,1.0
2.4188835760632488,2.7637780110273726,0.9748932716480868,1.0,0.0,0.0,0.0,0.0
7.144277903484429,0.1692592003885282,3.2809272600970485,1.0,0.0,0.0,1.0,0.0
1.914288268175359,0.0524760091197963,0.2021344039157756,1.0,1.0,0.0,1.0,0.0
57.826602989772034,0.8683461788322587,0.7743105831154398,1.0,1.0,0.0,0.0,0.0
23.977098734889225,4.185269555635975,0.4768945245157897,1.0,0.0,0.0,0.0,0.0
4.011599280143565,0.969114544127842,0.6240531723495135,1.0,1.0,0.0,0.0,0.0
33.76694047256039,0.0925244440690731,6.940807661669246,1.0,0.0,0.0,1.0,1.0
9.335743513825356,6.125107872957267,3.467080075013219,1.0,0.0,1.0,1.0,0.0
28.50061971515744,0.3188660423594805,5.266801391949119,1.0,0.0,0.0,1.0,1.0
10.212970126680275,0.6068646970760314,4.0202424181331695,1.0,0.0,0.0,1.0,1.0
71.49687195255336,1.0228578016447427,5.415822598901667,1.0,0.0,0.0,1.0,1.0
15.601317909651854,9.708728474815649,0.3647981012000242,1.0,0.0,1.0,1.0,0.0
0.4530963689064231,0.3876573179192018,1.1223756043364908,0.0,0.0,0.0,1.0,0.0
32.85834148817378,0.119994069048829,10.211249397317934,1.0,0.0,0.0,1.0,1.0
25.070440358450305,0.4944597150367654,1.8392702996386727,1.0,0.0,0.0,0.0,0.0
3.8355061370956713,0.0817418431733647,0.7213923023394384,1.0,0.0,0.0,0.0,0.0
19.64700437330339,2.9977404933812206,1.1999320564552771,1.0,0.0,0.0,1.0,0.0
5.096185295761136,5.970960069442867,1.1700407996588045,1.0,0.0,0.0,1.0,0.0
217.75925779572853,5.877137915305597,0.3356771562909132,1.0,0.0,0.0,1.0,1.0
2.220372181504209,1.1712585831602862,4.9146292378496925,1.0,0.0,0.0,1.0,1.0
1.4699101120489957,5.356755756407641,11.433628429359324,0.0,0.0,0.0,1.0,1.0
133.02396467076014,0.7015553053773161,5.767307888147591,1.0,0.0,0.0,0.0,1.0
26.364529706169566,9.156867337876855,0.2230201932386667,1.0,0.0,0.0,0.0,0.0
214.49700141426325,0.6410386741703741,0.2780838398191898,1.0,1.0,0.0,1.0,0.0
242.8613579847493,0.1861668185705817,1.607991896087054,1.0,0.0,0.0,1.0,1.0
120.45177608923132,3.047650791757445,1.9215071659934004,1.0,0.0,0.0,1.0,1.0
8.89587447683906,124.62518767421832,0.6328927760541442,1.0,0.0,0.0,1.0,1.0
64.39708416578738,0.1411265121267258,1.0376856548308526,1.0,1.0,0.0,1.0,0.0
6.299196465082384,6.252499893775705,5.227714832782335,1.0,0.0,0.0,1.0,1.0
6.248403442992367,16.162681084071696,4.046747623824328,1.0,0.0,0.0,1.0,1.0
23.083534310121145,5.576294791402343,0.4757806692000587,1.0,0.0,0.0,1.0,0.0
201.2898437685117,0.2892428506139681,2.6194819691301845,1.0,0.0,0.0,1.0,1.0
46.59951783636692,2.719528267345055,3.20476332442488,1.0,0.0,0.0,0.0,0.0
11.752807831375584,42.82039912876252,3.9238399801063455,1.0,1.0,0.0,0.0,0.0
0.7640907467358831,0.4718188723588661,2.926589665619141,0.0,0.0,0.0,1.0,0.0
125.51783540304513,0.8689961598729471,0.7655449808823129,1.0,0.0,0.0,1.0,1.0
48.933741586257945,2.934799086062142,13.541396440290624,1.0,0.0,0.0,1.0,1.0
17.380509535371754,5.970375786979542,11.03669124554042,1.0,1.0,0.0,1.0,1.0
129.88029287517304,1.1485057767037352,4.323017499273473,1.0,0.0,0.0,1.0,1.0
44.3394906567668,0.332468655805383,4.100832825862811,1.0,1.0,0.0,1.0,1.0
181.04772678462427,2.647007618510097,3.814637328910752,1.0,0.0,0.0,1.0,1.0
5.941753703147545,0.0915871989135204,8.431632454908469,1.0,0.0,0.0,1.0,1.0
5.281202845846304,0.512064047368833,1.4887328917982476,1.0,0.0,0.0,1.0,0.0
31.212946260011964,0.0158532983002476,2.590160823628061,1.0,0.0,0.0,0.0,0.0
0.8464945841916938,3.626450230896058,1.1712473167162736,0.0,0.0,0.0,1.0,0.0
288.3811045781779,0.5140129141898382,1.4765223329789925,1.0,0.0,0.0,1.0,1.0
1.3968823216190993,0.1141034514368744,4.181658309610607,0.0,1.0,0.0,0.0,0.0
3.8416529432488753,6.7601370066543245,0.6469728521899634,1.0,0.0,0.0,0.0,0.0
55.502532673814464,0.4594032280741714,8.741223158107358,1.0,1.0,0.0,1.0,1.0
1.8581740717322075,5.131337857642016,1.1380808998167329,0.0,1.0,0.0,0.0,0.0
4.22393094426043,7.870066207253348,2.884243464191454,1.0,0.0,0.0,1.0,0.0
11.617589096045284,1.8595073377451237,2.381667540493894,1.0,0.0,0.0,1.0,0.0
4.813162267651078,0.1040311597862245,7.336978910470374,1.0,0.0,0.0,1.0,1.0
7.709403228367756,0.2025918120454846,2.72184059340719,1.0,0.0,0.0,1.0,0.0
6.679534225307369,59.31101651771576,0.4289577847413254,1.0,0.0,0.0,1.0,1.0
15.845987694042998,0.9318021241475376,9.273370089593923,1.0,1.0,0.0,1.0,1.0
5.75834259946793,1.7357638026618256,4.908551775239019,1.0,0.0,0.0,1.0,1.0
